Date,Open,High,Low,Close,Adj Close,Volume
2021-04-15,23.709999,24.070000,22.059999,23.889999,23.889999,7309500
2021-04-16,23.600000,23.600000,22.230000,22.270000,22.270000,5889600
2021-04-19,22.469999,22.531000,20.900000,21.620001,21.620001,7319200
2021-04-20,21.110001,21.764999,19.709999,20.200001,20.200001,10723800
2021-04-21,20.000000,21.500000,19.040001,21.389999,21.389999,12997100
2021-04-22,22.559999,23.250000,21.295000,22.070000,22.070000,12661100
2021-04-23,22.799999,24.549999,22.500000,24.379999,24.379999,8779500
2021-04-26,25.160000,26.490000,24.510000,26.430000,26.430000,8031800
2021-04-27,27.100000,27.100000,24.570000,25.150000,25.150000,9514600
2021-04-28,24.139999,26.740000,23.840000,26.330000,26.330000,9151400
2021-04-29,26.770000,26.820000,24.530001,24.980000,24.980000,7885800
2021-04-30,24.370001,26.120001,24.250000,25.320000,25.320000,5689900
2021-05-03,25.209999,25.459999,23.400000,23.580000,23.580000,5808600
2021-05-04,23.059999,23.480000,21.680000,23.120001,23.120001,6282300
2021-05-05,23.129999,23.920000,22.969999,23.120001,23.120001,3447400
2021-05-06,22.650000,23.190001,21.950001,22.500000,22.500000,3672200
2021-05-07,22.879999,23.440001,22.400000,22.629999,22.629999,3002600
2021-05-10,22.879999,22.879999,21.209999,21.340000,21.340000,3883700
2021-05-11,20.030001,22.330000,20.000000,22.180000,22.180000,5095000
2021-05-12,21.480000,22.120001,20.700001,20.940001,20.940001,3416100
2021-05-13,21.190001,22.000000,19.559999,20.209999,20.209999,4896800
2021-05-14,20.900000,22.049999,20.400000,22.010000,22.010000,3297600
2021-05-17,21.510000,23.080000,21.410000,23.080000,23.080000,2537200
2021-05-18,23.230000,24.110001,22.639999,23.750000,23.750000,4178400
2021-05-19,22.370001,23.930000,22.250000,23.799999,23.799999,2763600
2021-05-20,23.629999,24.540001,23.580000,24.340000,24.340000,2486900
2021-05-21,24.350000,24.889999,23.410000,23.680000,23.680000,3262300
2021-05-24,23.700001,24.065001,23.049999,23.400000,23.400000,2352700
2021-05-25,23.370001,23.660000,22.770000,23.010000,23.010000,2265800
2021-05-26,23.110001,25.469999,23.020000,25.049999,25.049999,5699700
2021-05-27,25.000000,25.330000,24.299999,25.330000,25.330000,3234100
2021-05-28,25.200001,25.840000,24.100000,24.350000,24.350000,3566500
2021-06-01,24.770000,26.170000,24.250000,25.959999,25.959999,4273400
2021-06-02,25.740000,27.379999,25.049999,27.299999,27.299999,6127400
2021-06-03,26.650000,28.350000,25.650000,26.270000,26.270000,5436000
2021-06-04,27.400000,28.240000,26.440001,28.110001,28.110001,6506300
2021-06-07,28.010000,29.750000,27.690001,29.520000,29.520000,7190700
2021-06-08,29.540001,30.260000,28.780001,29.500000,29.500000,6664900
2021-06-09,29.400000,29.650000,28.180000,28.309999,28.309999,3928800
2021-06-10,28.170000,28.576000,27.260000,28.090000,28.090000,3032000
2021-06-11,28.120001,28.809999,28.090000,28.719999,28.719999,2260400
2021-06-14,28.650000,30.299999,28.650000,29.830000,29.830000,6210900
2021-06-15,29.799999,30.280001,28.520000,29.389999,29.389999,4458900
2021-06-16,29.020000,31.510000,29.002001,31.350000,31.350000,8626300
2021-06-17,30.690001,33.279999,30.600000,31.959999,31.959999,8411500
2021-06-18,32.040001,33.610001,31.900000,33.139999,33.139999,18824800
2021-06-21,33.610001,33.720001,31.870001,32.610001,32.610001,6328400
2021-06-22,32.650002,33.840000,32.389999,32.740002,32.740002,4963600
2021-06-23,32.250000,33.450001,32.189999,32.910000,32.910000,3615700
2021-06-24,33.250000,33.570000,31.530001,31.910000,31.910000,5909200
2021-06-25,32.369999,32.814999,31.219999,31.670000,31.670000,10722200
2021-06-28,32.000000,35.060001,31.840000,34.939999,34.939999,7028300
2021-06-29,34.924999,36.860001,34.310001,35.689999,35.689999,6104000
2021-06-30,35.290001,35.500000,34.673000,34.740002,34.740002,3382300
2021-07-01,35.169998,35.470001,32.590000,32.980000,32.980000,3907400
2021-07-02,33.330002,33.779999,31.799999,32.020000,32.020000,3387200
2021-07-06,32.150002,32.509998,30.850000,31.110001,31.110001,3446500
2021-07-07,31.180000,31.209999,28.410000,28.500000,28.500000,7035800
2021-07-08,27.670000,28.360001,27.090000,28.059999,28.059999,4657200
2021-07-09,28.790001,28.799999,27.700001,27.900000,27.900000,3769000
2021-07-12,28.080000,29.480000,27.667000,28.840000,28.840000,4810100
2021-07-13,27.299999,27.400000,25.915001,26.090000,26.090000,8614900
2021-07-14,26.200001,26.200001,23.930000,24.520000,24.520000,10909100
2021-07-15,24.240000,24.563999,22.799999,23.270000,23.270000,17346600
2021-07-16,23.350000,23.570000,22.830000,22.959999,22.959999,5234900
2021-07-19,22.730000,23.870001,22.370001,23.469999,23.469999,6772800
2021-07-20,23.730000,24.719999,23.600000,24.530001,24.530001,6863700
2021-07-21,24.879999,26.031000,24.400000,25.959999,25.959999,6258000
2021-07-22,26.115000,26.209999,23.889999,24.059999,24.059999,7813200
2021-07-23,24.010000,24.200001,22.530001,22.559999,22.559999,9686400
2021-07-26,22.540001,24.180000,22.500000,23.230000,23.230000,6207600
2021-07-27,23.020000,23.180000,21.910000,22.750000,22.750000,6802500
2021-07-28,22.750000,24.639999,22.700001,24.370001,24.370001,7607500
